order_id,customer_id,product_id,order_date,quantity,order_status,payment_method
ORD-0133cf21-131a-4a1c-8e07-e0c187438f72,CUST-2d268d5b-1cf0-405f-8170-8c0e5604bf76,PROD-e6c46fd7-4654-4fc5-9bae-d335fdd7223f,2025-05-26 10:00:00,1,Completed,PayPal
ORD-cbddfa50-59f6-4ce8-a86c-78410faa741e,CUST-ee6388a2-fc39-48c9-85f7-df68e6d046af,PROD-35dc3662-e193-4ac2-a527-af21c2f79d56,2025-05-28 23:00:00,1,Completed,PayPal
ORD-5af6c059-60f7-4e0d-b2bc-da35cf9aa6df,CUST-68fd6abf-5d8f-4287-be3a-fa3b710b5e4d,PROD-391c0c33-fe4c-43ec-a362-1a200b406e9f,2025-05-29 02:00:00,3,Completed,Credit Card
ORD-9f0d3885-7289-47b9-bd94-e3b53988434d,CUST-473c7352-267c-4388-82c7-369bfc04647c,PROD-35dc3662-e193-4ac2-a527-af21c2f79d56,2025-05-29 08:00:00,3,Pending,Debit Card
ORD-f94fb21e-d987-41ba-a2b4-c5b010c9002c,CUST-e3abc271-5a00-4d3a-bed1-2be4002dfeee,PROD-391c0c33-fe4c-43ec-a362-1a200b406e9f,2025-05-30 07:00:00,1,Pending,Credit Card
ORD-446f5351-d7ff-4a1d-aef7-110c9c78a3e1,CUST-df3afc26-cb1e-4791-a2c0-7d070afb6956,PROD-aab0afe9-5df6-4b48-ae99-f322e3820802,2025-05-31 06:00:00,4,Completed,Debit Card
ORD-1f8538d8-2c5c-43ff-8c93-5aa81a1dbefb,CUST-1a4bbba9-81f5-4120-a91a-20c59a1a4e8f,PROD-391c0c33-fe4c-43ec-a362-1a200b406e9f,2025-05-31 07:00:00,3,Completed,Debit Card
ORD-377e7e2a-9682-429e-b8c4-a2ab843e10d6,CUST-32b58449-8c05-4278-a885-0e83cc15e246,PROD-d70f9c69-d4aa-42b4-ace5-01904a73071a,2025-05-31 19:00:00,2,Completed,Credit Card
ORD-af9473e0-629b-4deb-a14f-e7d670758cb9,CUST-fd9cf896-01c4-4133-8d18-c8776b9b12f5,PROD-64e93a84-4dbb-4661-9ec3-043dd1693d6e,2025-06-01 14:00:00,1,Completed,PayPal
ORD-eab1fae5-1068-4528-8083-9b3fb9239faa,CUST-b6e1e6d0-d918-43f5-a8ff-d5c4745be47e,PROD-a85036c2-6bc2-4de1-9d61-afa53c07995a,2025-06-01 17:00:00,1,Cancelled,Credit Card
ORD-0227096b-e113-4f27-8892-83f50d32f8f5,CUST-fdb82e26-21bc-4f0e-94bc-405d7ac3d2ff,PROD-35dc3662-e193-4ac2-a527-af21c2f79d56,2025-06-01 18:00:00,2,Completed,Credit Card
ORD-9b8db676-e01f-49b8-9407-b85d0eb60b58,CUST-9e999ef6-335c-4d00-90d4-6cc6aa6f7da3,PROD-d70f9c69-d4aa-42b4-ace5-01904a73071a,2025-06-01 20:00:00,3,Completed,Apple Pay
ORD-585f071d-a0d2-4ef4-805a-eb57bfe1952f,CUST-2bef72e7-505b-4dd0-add8-a09c37bfb2ba,PROD-e6c46fd7-4654-4fc5-9bae-d335fdd7223f,2025-06-01 20:00:00,1,Completed,Credit Card
ORD-0f1f2afc-cf1e-4bc7-89b1-fc479c411936,CUST-268b1a24-d6b8-4a75-88e0-214b2097aea9,PROD-64314286-d564-4c55-9694-ee4b8b4d89c8,2025-06-02 15:00:00,3,Cancelled,Apple Pay
ORD-c17416b5-8c68-4b47-aca5-88d3a2894f49,CUST-b14f5581-ad46-4259-9d4d-14dc3c37adf5,PROD-51e479b3-f91a-4677-814a-cb82b2c3c107,2025-06-02 16:00:00,3,Pending,Credit Card
ORD-78c01e1c-acf2-449b-b36e-a0df8d0bd7bf,CUST-715b2d7e-13f9-48b7-8665-1ae059fa0ffe,PROD-35dc3662-e193-4ac2-a527-af21c2f79d56,2025-06-02 19:00:00,3,Pending,Debit Card
ORD-be7bf69a-e640-4531-8baf-d4fcad192f0f,CUST-d3ac0f88-1a46-453d-ab91-b53103823874,PROD-391c0c33-fe4c-43ec-a362-1a200b406e9f,2025-06-03 02:00:00,3,Cancelled,Credit Card
ORD-be7403a9-ec3a-4636-860f-437bc4877f7d,CUST-655e9992-b675-4246-9291-918928db9191,PROD-a85036c2-6bc2-4de1-9d61-afa53c07995a,2025-06-03 04:00:00,2,Pending,Apple Pay
ORD-692a44a9-48fe-4a80-b035-9d492942c62f,CUST-95ccab1b-fb10-4942-a50e-6f2137aa0a01,PROD-aab0afe9-5df6-4b48-ae99-f322e3820802,2025-06-03 15:00:00,2,Completed,Debit Card
ORD-b7c9cdd2-ba30-4bcc-80b1-979f7fa8fdb2,CUST-278bf7ca-92a4-4005-89b5-7b3a47292bbe,PROD-2778f30b-81d5-4495-82c5-3eec31a4cb04,2025-06-04 00:00:00,1,Completed,Apple Pay
ORD-c55ca424-6b87-492d-80ce-1da5d3669105,CUST-85952cde-f241-469c-af8f-c2308dd362ec,PROD-64e93a84-4dbb-4661-9ec3-043dd1693d6e,2025-06-04 03:00:00,2,Pending,Debit Card
ORD-7f917b14-bcbe-43bb-9548-af949a1cbeb0,CUST-5e36d5f7-b785-4d8c-a0fa-d52a04037eac,PROD-64314286-d564-4c55-9694-ee4b8b4d89c8,2025-06-04 13:00:00,3,Cancelled,Credit Card
ORD-43802a17-f1af-45ef-a4a3-f55148cfbfaf,CUST-1c12a331-8063-4ab6-b674-f7fa3bfd5a02,PROD-51e479b3-f91a-4677-814a-cb82b2c3c107,2025-06-04 22:00:00,4,Cancelled,Credit Card
ORD-77581257-bf75-46be-acaa-8586ce284403,CUST-c7acf430-20c3-4ba4-a019-3afdb079fed5,PROD-35dc3662-e193-4ac2-a527-af21c2f79d56,2025-06-05 02:00:00,1,Cancelled,PayPal
ORD-48f209a0-e5e9-4c4e-a48c-7a1571bc4cc6,CUST-44929ecf-c923-433b-b140-b75bcae02aa2,PROD-391c0c33-fe4c-43ec-a362-1a200b406e9f,2025-06-05 11:00:00,4,Completed,PayPal
ORD-10309d1c-f00a-429b-a6b6-7b6eebda750c,CUST-ab725235-8229-4135-9d7c-58c275ec26c2,PROD-577a23c6-5b4d-4041-813a-3a8b596ceb04,2025-06-05 23:00:00,3,Completed,Apple Pay
ORD-f26a9270-2b05-4935-83e5-50e05a43c709,CUST-ab25de93-0d02-475a-bfa3-3deb0ddc24b8,PROD-043183ed-f499-422b-ac48-bf3d52113c94,2025-06-06 04:00:00,3,Completed,Debit Card
ORD-4075333a-e6f1-41dd-9ad7-63eace324b5d,CUST-c98ec440-0f32-43ad-93e9-a9801f7fcefc,PROD-e6c46fd7-4654-4fc5-9bae-d335fdd7223f,2025-06-06 20:00:00,1,Cancelled,Apple Pay
ORD-21afeb0c-9bbe-4395-b84b-69155e527838,CUST-67721f00-66d7-4fea-9701-bb55cad27454,PROD-d70f9c69-d4aa-42b4-ace5-01904a73071a,2025-06-06 21:00:00,4,Completed,PayPal
ORD-7e87750b-112d-443f-81fe-aee3f3979fa0,CUST-15831d9f-96eb-4352-8a52-e272be4b7d20,PROD-2778f30b-81d5-4495-82c5-3eec31a4cb04,2025-06-07 18:00:00,4,Completed,PayPal
ORD-68b6156d-abb1-4da1-8dab-6c778bcc4d28,CUST-1c12a331-8063-4ab6-b674-f7fa3bfd5a02,PROD-043183ed-f499-422b-ac48-bf3d52113c94,2025-06-08 10:00:00,3,Pending,Credit Card
ORD-6e6a14d4-c114-4a66-a37f-f36ec52ba65d,CUST-d3ac0f88-1a46-453d-ab91-b53103823874,PROD-64314286-d564-4c55-9694-ee4b8b4d89c8,2025-06-08 19:00:00,3,Completed,Apple Pay
ORD-01edb3a3-cc18-41f7-9d6f-30cb667ff47e,CUST-9e999ef6-335c-4d00-90d4-6cc6aa6f7da3,PROD-64314286-d564-4c55-9694-ee4b8b4d89c8,2025-06-09 08:00:00,2,Completed,PayPal
ORD-2bee6a21-a448-4f92-b064-4fa4639e318d,CUST-a9cdf90d-28e8-4d0c-96d4-37819cc5c921,PROD-64314286-d564-4c55-9694-ee4b8b4d89c8,2025-06-09 16:00:00,1,Completed,PayPal
ORD-1f4fde14-acc2-4070-bdb9-b8d17d0f4730,CUST-d09364e1-e4fa-421e-ac13-f0b4f257406f,PROD-64314286-d564-4c55-9694-ee4b8b4d89c8,2025-06-10 01:00:00,3,Completed,Debit Card
ORD-6f7b329a-8134-4c59-9d03-333f31bf48e1,CUST-784174f9-a283-41cb-a2c1-0a93e7231263,PROD-391c0c33-fe4c-43ec-a362-1a200b406e9f,2025-06-10 09:00:00,3,Completed,PayPal
ORD-fa285806-fc45-4cef-a107-67297db22a56,CUST-e3abc271-5a00-4d3a-bed1-2be4002dfeee,PROD-a85036c2-6bc2-4de1-9d61-afa53c07995a,2025-06-10 14:00:00,2,Pending,PayPal
ORD-299ca654-f98c-4b66-a271-65a723cad090,CUST-441bac50-3db0-42d0-8e18-7fb89cdfb89c,PROD-e6c46fd7-4654-4fc5-9bae-d335fdd7223f,2025-06-11 02:00:00,2,Completed,Apple Pay
ORD-b74d0c84-7689-4ac7-b556-dc941426ef4c,CUST-268b1a24-d6b8-4a75-88e0-214b2097aea9,PROD-577a23c6-5b4d-4041-813a-3a8b596ceb04,2025-06-12 13:00:00,3,Completed,PayPal
ORD-8aa0ca83-3cdd-40d5-ab1e-a673952bb02d,CUST-edbff89a-f66d-4336-b5a6-bd43a287f180,PROD-64e93a84-4dbb-4661-9ec3-043dd1693d6e,2025-06-13 10:00:00,3,Pending,Apple Pay
ORD-f50fb460-263e-4e6e-b5d9-410c139b63b3,CUST-d115c6ea-24c5-4c3d-95b4-d11efb2d27d5,PROD-2778f30b-81d5-4495-82c5-3eec31a4cb04,2025-06-13 11:00:00,1,Cancelled,Credit Card
ORD-bcd84bfc-6799-4081-abed-472327537a76,CUST-ffe08207-15f3-4d12-966c-963f36ad1227,PROD-2778f30b-81d5-4495-82c5-3eec31a4cb04,2025-06-13 15:00:00,1,Completed,Apple Pay
ORD-7bde12d7-d9e3-44ff-bf98-2dd80201e05d,CUST-baba7caa-97bb-4cb2-88f0-aac0f8d825fc,PROD-35dc3662-e193-4ac2-a527-af21c2f79d56,2025-06-13 17:00:00,2,Cancelled,Apple Pay
ORD-931ded22-f912-4669-9677-d1128ca6a7e4,CUST-925ab295-eb95-4b7f-b9a6-1398a49f23e7,PROD-d70f9c69-d4aa-42b4-ace5-01904a73071a,2025-06-14 11:00:00,1,Completed,Apple Pay
ORD-4cd0b0f1-94f0-4bfd-a931-b078a768fb7d,CUST-78337e54-3b4a-4a5f-902c-3a9bc0a56190,PROD-64314286-d564-4c55-9694-ee4b8b4d89c8,2025-06-14 15:00:00,4,Completed,Credit Card
ORD-3928675a-aa42-4b9f-a825-1eb99c247fd2,CUST-68fd6abf-5d8f-4287-be3a-fa3b710b5e4d,PROD-aab0afe9-5df6-4b48-ae99-f322e3820802,2025-06-17 01:00:00,4,Completed,Apple Pay
ORD-9fee2540-d1a9-47d7-a112-80723772fcb7,CUST-f824216f-4499-4dd8-bee3-9fba5b279618,PROD-aab0afe9-5df6-4b48-ae99-f322e3820802,2025-06-17 09:00:00,2,Completed,PayPal
ORD-53f8722a-a49e-42e3-81c8-56506e35bb18,CUST-8628e829-9120-4108-9040-012d5616cf8c,PROD-577a23c6-5b4d-4041-813a-3a8b596ceb04,2025-06-17 17:00:00,2,Completed,Credit Card
ORD-86178c35-81bc-4209-b6db-ba65995cc58b,CUST-2d268d5b-1cf0-405f-8170-8c0e5604bf76,PROD-577a23c6-5b4d-4041-813a-3a8b596ceb04,2025-06-17 19:00:00,3,Completed,PayPal
ORD-7112068b-1f3a-4a5e-bac6-b8af7838ae68,CUST-278bf7ca-92a4-4005-89b5-7b3a47292bbe,PROD-64314286-d564-4c55-9694-ee4b8b4d89c8,2025-06-19 07:00:00,2,Cancelled,Apple Pay
ORD-2671a47b-0b55-4b55-adee-81f18b4b8d54,CUST-7e8ec301-b5ad-41c0-9476-2af430f33fdd,PROD-043183ed-f499-422b-ac48-bf3d52113c94,2025-06-19 12:00:00,2,Completed,Apple Pay
ORD-0eff95b5-0cbc-49af-8123-dc768e339ea3,CUST-e6478782-efe0-45a7-98d9-3986a907b69b,PROD-d70f9c69-d4aa-42b4-ace5-01904a73071a,2025-06-20 02:00:00,2,Completed,Debit Card
ORD-03412aa2-2ab9-4751-9f2c-2bcf36185505,CUST-04d1beb4-7991-4cdb-b622-ffc1f8bd7217,PROD-51e479b3-f91a-4677-814a-cb82b2c3c107,2025-06-21 13:00:00,3,Completed,Debit Card
ORD-35694b92-3d2c-419e-838d-1580710fd4cd,CUST-dba92cf9-cd68-4901-8542-0cc25ddef9a3,PROD-391c0c33-fe4c-43ec-a362-1a200b406e9f,2025-06-21 16:00:00,3,Completed,Credit Card
ORD-5459e6d3-0c8a-45a0-a14a-0dfc21181045,CUST-b3fd56f8-c838-468a-9629-33414c7090a5,PROD-aab0afe9-5df6-4b48-ae99-f322e3820802,2025-06-22 10:00:00,2,Cancelled,PayPal
ORD-4c4ea7d1-e7d9-45d6-bd74-dca31386ca14,CUST-556df6ed-c10b-45b3-84f2-6c11ecaa2b44,PROD-043183ed-f499-422b-ac48-bf3d52113c94,2025-06-23 08:00:00,4,Completed,PayPal
ORD-dc33e7d0-3328-4cc8-84ef-ae087c8aabd8,CUST-e6478782-efe0-45a7-98d9-3986a907b69b,PROD-64e93a84-4dbb-4661-9ec3-043dd1693d6e,2025-06-23 12:00:00,1,Pending,Debit Card
ORD-fc0b036a-4a58-4d18-b245-03c8bfb20b1a,CUST-4285862b-5264-40a3-9b11-c3218858d586,PROD-391c0c33-fe4c-43ec-a362-1a200b406e9f,2025-06-23 21:00:00,3,Completed,PayPal
ORD-b02ece92-eb39-4eae-ba47-dd422ad3f3d2,CUST-15039afd-e253-4b6f-8626-0d1a7b008571,PROD-391c0c33-fe4c-43ec-a362-1a200b406e9f,2025-06-24 19:00:00,1,Completed,Apple Pay
ORD-475b6d6b-b427-4a14-8424-877f2a2c5fad,CUST-b44aa1f9-ec75-48cc-9d09-a8b03e2869fe,PROD-e6c46fd7-4654-4fc5-9bae-d335fdd7223f,2025-06-24 23:00:00,1,Completed,Credit Card
ORD-de55410d-fcbd-4fbe-9ae5-939b2536d012,CUST-25f6b108-5d2f-4d85-805c-2467557d6ebb,PROD-2778f30b-81d5-4495-82c5-3eec31a4cb04,2025-06-25 00:00:00,1,Cancelled,Apple Pay
ORD-0511b93f-d4bd-4c6d-aa9c-aba8d985527f,CUST-32b58449-8c05-4278-a885-0e83cc15e246,PROD-2778f30b-81d5-4495-82c5-3eec31a4cb04,2025-06-25 13:00:00,3,Completed,Debit Card
ORD-3236582c-ccdf-4786-89ff-4c8024260ff9,CUST-01655386-0c1b-4ac8-afe1-3d4a79daa528,PROD-35dc3662-e193-4ac2-a527-af21c2f79d56,2025-06-25 14:00:00,4,Cancelled,PayPal
ORD-8a368ba1-6520-457f-9177-4baf3ab29a6a,CUST-f824216f-4499-4dd8-bee3-9fba5b279618,PROD-577a23c6-5b4d-4041-813a-3a8b596ceb04,2025-06-28 04:00:00,2,Completed,Apple Pay
ORD-98815617-222f-47cd-b6e4-48d4e5a2d2f7,CUST-edbff89a-f66d-4336-b5a6-bd43a287f180,PROD-35dc3662-e193-4ac2-a527-af21c2f79d56,2025-06-28 15:00:00,3,Completed,PayPal
ORD-d8f29667-1919-4ee5-b83f-703514712839,CUST-85e4e1d3-99c9-47d2-81b6-5e0fd8d7c795,PROD-577a23c6-5b4d-4041-813a-3a8b596ceb04,2025-06-29 11:00:00,3,Completed,Apple Pay
ORD-e63994a3-61ae-452a-be1a-054cba877e01,CUST-b44aa1f9-ec75-48cc-9d09-a8b03e2869fe,PROD-577a23c6-5b4d-4041-813a-3a8b596ceb04,2025-06-29 20:00:00,3,Pending,Debit Card
ORD-64000ad8-a2df-47b8-a13d-423101bb3de0,CUST-74ea4fce-e580-41a7-aac2-818d9ceb79e4,PROD-a85036c2-6bc2-4de1-9d61-afa53c07995a,2025-07-01 13:00:00,1,Completed,PayPal
ORD-57480d54-7fe0-4e5b-99d8-baa987197caa,CUST-79832843-194d-4dad-be01-2ebbf9b6d44f,PROD-391c0c33-fe4c-43ec-a362-1a200b406e9f,2025-07-02 01:00:00,1,Pending,Debit Card
ORD-380b2ac0-48bc-4f57-b7e9-214047d0cba0,CUST-44508570-a4aa-41a6-a987-9a6f4aced686,PROD-043183ed-f499-422b-ac48-bf3d52113c94,2025-07-02 02:00:00,1,Completed,Debit Card
ORD-96aff88c-4769-423e-84d9-570812b3fee6,CUST-5e36d5f7-b785-4d8c-a0fa-d52a04037eac,PROD-a85036c2-6bc2-4de1-9d61-afa53c07995a,2025-07-02 16:00:00,4,Completed,Debit Card
ORD-45022195-b9b3-4de4-a43e-6b53f8847757,CUST-2fb0472e-36a8-43ab-b775-4fbbf6129f94,PROD-2778f30b-81d5-4495-82c5-3eec31a4cb04,2025-07-03 04:00:00,2,Completed,Debit Card
ORD-a011789a-c2f2-4fe8-948f-29c166a5bbc8,CUST-78beff06-655f-49aa-b57c-a58649f2447c,PROD-577a23c6-5b4d-4041-813a-3a8b596ceb04,2025-07-03 10:00:00,4,Cancelled,Apple Pay
ORD-57d71d54-0541-4bf3-92cd-c011a3d894ff,CUST-bcc4da93-f446-4277-a430-dbf40b1e1ef5,PROD-d70f9c69-d4aa-42b4-ace5-01904a73071a,2025-07-03 16:00:00,1,Pending,Credit Card
ORD-90d7e240-27c2-4f9c-82e7-fb18a0747f2b,CUST-89510f29-378f-4b4b-91b3-614be79e35ce,PROD-64314286-d564-4c55-9694-ee4b8b4d89c8,2025-07-04 06:00:00,4,Completed,PayPal
ORD-72b3d008-9f36-4fbc-af1d-981bcf28b4f8,CUST-ab25de93-0d02-475a-bfa3-3deb0ddc24b8,PROD-aab0afe9-5df6-4b48-ae99-f322e3820802,2025-07-04 10:00:00,4,Cancelled,Credit Card
ORD-dc2ffa11-0352-4eda-bd68-78cb17df54c2,CUST-016ec8c2-99c8-4448-98be-ca31d22dbcf9,PROD-d70f9c69-d4aa-42b4-ace5-01904a73071a,2025-07-04 10:00:00,2,Completed,Apple Pay
ORD-f4abbd66-8387-459c-9e52-25bcf8aacdb4,CUST-40af7d33-32f9-47f3-8cc3-9ec5b20d1fc4,PROD-577a23c6-5b4d-4041-813a-3a8b596ceb04,2025-07-05 04:00:00,2,Completed,Apple Pay
ORD-0e50c310-ae70-4627-be9b-9e17e257f434,CUST-5b42ff98-1b2d-487a-8dd0-c3998c92a9ad,PROD-d70f9c69-d4aa-42b4-ace5-01904a73071a,2025-07-05 16:00:00,3,Completed,PayPal
ORD-6121a7a5-9e6b-4ee1-a654-f2ef317cb492,CUST-dd863142-b0bb-466d-bcb7-b726d7d2d0d1,PROD-a85036c2-6bc2-4de1-9d61-afa53c07995a,2025-07-05 18:00:00,3,Cancelled,Apple Pay
ORD-d2d721a5-4bfc-44a0-bdbf-312f718d10cf,CUST-c457ed45-8982-46a0-b8ae-b1bec9f81e1b,PROD-2778f30b-81d5-4495-82c5-3eec31a4cb04,2025-07-07 05:00:00,3,Cancelled,Credit Card
ORD-5dd7710c-489d-401e-82be-8fc93c977d9e,CUST-8f1999d9-fd2a-4188-977c-d6cfde48b12a,PROD-e6c46fd7-4654-4fc5-9bae-d335fdd7223f,2025-07-09 02:00:00,4,Pending,Credit Card
ORD-80ec6e64-5497-4299-bbd2-087b876705b2,CUST-6c293700-18ef-46f0-b9c9-341e1fc2961b,PROD-35dc3662-e193-4ac2-a527-af21c2f79d56,2025-07-09 09:00:00,4,Completed,Debit Card
ORD-921553b7-412d-4923-b4c7-c53b3e9ffdbd,CUST-772e298a-a837-40e6-b153-bc024c8eeee4,PROD-043183ed-f499-422b-ac48-bf3d52113c94,2025-07-09 16:00:00,4,Completed,Apple Pay
ORD-49cc5966-923d-46cb-b451-7f16eb57c9b0,CUST-d3ac0f88-1a46-453d-ab91-b53103823874,PROD-aab0afe9-5df6-4b48-ae99-f322e3820802,2025-07-09 21:00:00,3,Completed,Apple Pay
ORD-58a89d9f-fc4f-4705-80e0-e31b216c0b8b,CUST-c9ceed30-814d-4ef5-a9ed-7b5a5d5144d0,PROD-64e93a84-4dbb-4661-9ec3-043dd1693d6e,2025-07-09 23:00:00,1,Completed,Debit Card
ORD-1f5f5b01-9f9d-493a-98a1-c9bf485136ae,CUST-c7acf430-20c3-4ba4-a019-3afdb079fed5,PROD-51e479b3-f91a-4677-814a-cb82b2c3c107,2025-07-10 10:00:00,2,Cancelled,Credit Card
ORD-0bc7b9a3-3006-4d6e-8974-c9207c01084f,CUST-78beff06-655f-49aa-b57c-a58649f2447c,PROD-51e479b3-f91a-4677-814a-cb82b2c3c107,2025-07-10 19:00:00,1,Cancelled,Credit Card
ORD-864ff743-8278-4171-a375-04d08b27390d,CUST-12d56580-2e45-4bed-ad50-2bf5a3f11b22,PROD-35dc3662-e193-4ac2-a527-af21c2f79d56,2025-07-11 07:00:00,4,Completed,Debit Card
ORD-8fc4585d-acbc-4fec-980f-2bd793e958a3,CUST-d641dbb3-17fe-4fe8-88cc-448c6cbd15fc,PROD-043183ed-f499-422b-ac48-bf3d52113c94,2025-07-11 11:00:00,4,Completed,PayPal
ORD-172f05ce-764a-40a1-a535-6fb5600109fd,CUST-7da9b312-dc11-405d-9ec8-dfa0cd972edf,PROD-a85036c2-6bc2-4de1-9d61-afa53c07995a,2025-07-15 10:00:00,3,Completed,Credit Card
ORD-117b5fa4-adaf-4dae-a244-a894ea9ceb42,CUST-95ccab1b-fb10-4942-a50e-6f2137aa0a01,PROD-d70f9c69-d4aa-42b4-ace5-01904a73071a,2025-07-17 01:00:00,1,Completed,PayPal
ORD-aeed802e-d67a-488b-9b22-46729ec26906,CUST-e3abc271-5a00-4d3a-bed1-2be4002dfeee,PROD-391c0c33-fe4c-43ec-a362-1a200b406e9f,2025-07-17 05:00:00,4,Completed,Debit Card
ORD-0b217fee-a33a-4e88-84cb-3c39ed2628e5,CUST-86da949c-b3b9-4d3e-9a24-0425d352f1ee,PROD-e6c46fd7-4654-4fc5-9bae-d335fdd7223f,2025-07-17 16:00:00,3,Completed,Debit Card
ORD-d224ad35-9dab-4511-8a93-3d38e3790136,CUST-b6e1e6d0-d918-43f5-a8ff-d5c4745be47e,PROD-35dc3662-e193-4ac2-a527-af21c2f79d56,2025-07-18 05:00:00,4,Completed,PayPal
ORD-64b2cba4-ed54-4b58-8bbf-f3dfb4a54ce8,CUST-de30a851-4634-48b0-8789-258191a4d145,PROD-64e93a84-4dbb-4661-9ec3-043dd1693d6e,2025-07-18 05:00:00,4,Completed,Apple Pay
ORD-3fcbcd4c-09d0-4a7b-88f5-31cd1088207c,CUST-4285862b-5264-40a3-9b11-c3218858d586,PROD-391c0c33-fe4c-43ec-a362-1a200b406e9f,2025-07-18 17:00:00,3,Completed,Apple Pay
ORD-a8b77fb5-8c5a-43bf-a5b7-1aea944a6667,CUST-655e9992-b675-4246-9291-918928db9191,PROD-64e93a84-4dbb-4661-9ec3-043dd1693d6e,2025-07-19 00:00:00,1,Pending,Debit Card
ORD-4cc33c95-8077-4a8e-98cb-f132c392fa0b,CUST-655e9992-b675-4246-9291-918928db9191,PROD-043183ed-f499-422b-ac48-bf3d52113c94,2025-07-19 05:00:00,2,Completed,PayPal
ORD-b14f49d6-611b-44dd-930b-97d3b8147b00,CUST-6da6058e-4dd7-4295-9410-4c97deb842e9,PROD-391c0c33-fe4c-43ec-a362-1a200b406e9f,2025-07-19 20:00:00,3,Completed,PayPal
ORD-d4a2b1df-8971-4339-846e-60ea5d81edb7,CUST-5db996f6-8cae-405a-b9e5-5770eef97b1c,PROD-51e479b3-f91a-4677-814a-cb82b2c3c107,2025-07-20 21:00:00,3,Completed,Debit Card
ORD-95b1b563-ac4b-47b8-b0cf-e98d84b2e2be,CUST-ab5c39a2-ef05-4606-9c4f-fd4610a69963,PROD-d70f9c69-d4aa-42b4-ace5-01904a73071a,2025-07-21 17:00:00,2,Completed,Debit Card
ORD-28f5a923-a16f-4052-af4f-711579453245,CUST-caa00197-d1c5-468c-a656-0a9f4b19214a,PROD-64314286-d564-4c55-9694-ee4b8b4d89c8,2025-07-22 07:00:00,4,Completed,PayPal
ORD-980e8fbb-9f66-4a28-baa6-6f6def950f12,CUST-7abc9ca0-84b5-46fc-be9a-6e102e89a3be,PROD-64314286-d564-4c55-9694-ee4b8b4d89c8,2025-07-24 01:00:00,2,Cancelled,Apple Pay
ORD-b23d65bf-2639-4ec1-bac5-c7697708004d,CUST-46af5dcf-3e02-4a33-ab80-4e1decd46eca,PROD-64314286-d564-4c55-9694-ee4b8b4d89c8,2025-07-25 17:00:00,2,Pending,Apple Pay
ORD-42ef8354-67ff-4dfd-9bbb-d1c111ffe3be,CUST-4a92443a-3da3-4cc4-b574-4cd9aba866b1,PROD-2778f30b-81d5-4495-82c5-3eec31a4cb04,2025-07-26 02:00:00,4,Completed,Debit Card
ORD-e8ef7631-b844-475f-9ae0-80f2b0be2941,CUST-d92f518f-b4fc-455b-a0da-215c22e9ab03,PROD-043183ed-f499-422b-ac48-bf3d52113c94,2025-07-26 12:00:00,3,Pending,Credit Card
ORD-4f04663f-3d8e-4267-b2a4-b5e9eaddec5d,CUST-a5e94f46-44da-4da8-a304-6f753a76f6b6,PROD-aab0afe9-5df6-4b48-ae99-f322e3820802,2025-07-26 14:00:00,3,Completed,Apple Pay
ORD-c030fa7f-fb22-4c9a-a5b3-186b58d8ae71,CUST-4d10796f-41b0-4387-90d1-cc7d36100661,PROD-64e93a84-4dbb-4661-9ec3-043dd1693d6e,2025-07-26 14:00:00,1,Cancelled,Debit Card
ORD-524e803a-d79c-4a26-a01a-33416aa5d95c,CUST-49e30b2f-0793-4b82-a757-1f2a59ee4fa6,PROD-aab0afe9-5df6-4b48-ae99-f322e3820802,2025-07-26 23:00:00,3,Cancelled,Apple Pay
ORD-cc71f8c8-46b3-4f81-b229-83c601b1190d,CUST-15039afd-e253-4b6f-8626-0d1a7b008571,PROD-a85036c2-6bc2-4de1-9d61-afa53c07995a,2025-07-27 02:00:00,4,Completed,Apple Pay
ORD-b72eebc7-1f6d-4245-b0c4-83c71192bcdc,CUST-78337e54-3b4a-4a5f-902c-3a9bc0a56190,PROD-577a23c6-5b4d-4041-813a-3a8b596ceb04,2025-07-27 11:00:00,2,Completed,Credit Card
ORD-8614112d-ed1a-4625-abc8-3b5d778e3420,CUST-81a07ad9-9ea5-4c28-ab3d-ea36dc2e1152,PROD-e6c46fd7-4654-4fc5-9bae-d335fdd7223f,2025-07-27 18:00:00,4,Completed,Debit Card
ORD-51edb038-b613-4f5a-a59e-5109009d438a,CUST-2fa4b61e-0674-4eeb-99cf-090674f217cf,PROD-2778f30b-81d5-4495-82c5-3eec31a4cb04,2025-07-28 05:00:00,1,Pending,Credit Card
ORD-2340268e-41c7-46a7-8053-3ed72269189d,CUST-7da9b312-dc11-405d-9ec8-dfa0cd972edf,PROD-043183ed-f499-422b-ac48-bf3d52113c94,2025-07-29 23:00:00,4,Completed,Credit Card
ORD-851ae252-8822-44af-a063-1862d8f706c4,CUST-12d56580-2e45-4bed-ad50-2bf5a3f11b22,PROD-64314286-d564-4c55-9694-ee4b8b4d89c8,2025-07-30 01:00:00,3,Cancelled,Credit Card
ORD-ad7901b0-f063-4d57-a57b-ddbbb0162c1d,CUST-6b60369d-713d-45d7-8930-9bac02cd501f,PROD-a85036c2-6bc2-4de1-9d61-afa53c07995a,2025-07-30 19:00:00,2,Pending,Apple Pay
ORD-f3644b14-4acd-46e3-9b1a-1a8f33e54869,CUST-3c0f69b1-f461-4b7c-837d-0fffba5143e9,PROD-51e479b3-f91a-4677-814a-cb82b2c3c107,2025-07-31 21:00:00,4,Completed,Apple Pay
